Year,Date,Civil Twilight Start,Sunrise,Local Noon,Sunset,Civil Twilight End,Day,Sky,Total
2016,27-Sep,5:35,6:07,12:03,17:58,18:30,11.85,1.05,12.91
2016,28-Sep,5:37,6:09,12:03,17:56,18:28,11.79,1.05,12.85
2016,29-Sep,5:38,6:10,12:03,17:54,18:26,11.73,1.05,12.79
2016,30-Sep,5:40,6:12,12:02,17:52,18:24,11.67,1.05,12.73
2016,1-Oct,5:41,6:13,12:02,17:50,18:22,11.61,1.06,12.67
2016,2-Oct,5:43,6:15,12:02,17:48,18:19,11.55,1.06,12.61
2016,3-Oct,5:44,6:16,12:01,17:46,18:17,11.49,1.06,12.55
2016,4-Oct,5:46,6:18,12:01,17:44,18:15,11.43,1.06,12.49
2016,5-Oct,5:47,6:19,12:01,17:42,18:13,11.37,1.06,12.43
2016,6-Oct,5:49,6:21,12:00,17:39,18:11,11.31,1.06,12.37
2016,7-Oct,5:50,6:22,12:00,17:37,18:09,11.25,1.06,12.31
2016,8-Oct,5:52,6:24,12:00,17:35,18:07,11.19,1.06,12.25
2016,9-Oct,5:53,6:25,12:00,17:33,18:05,11.14,1.06,12.2
2016,10-Oct,5:55,6:27,11:59,17:31,18:03,11.08,1.06,12.14
2016,11-Oct,5:56,6:28,11:59,17:29,18:01,11.02,1.06,12.08
2016,12-Oct,5:58,6:30,11:59,17:27,17:59,10.96,1.07,12.02
2016,13-Oct,5:59,6:31,11:59,17:25,17:57,10.9,1.07,11.96
2016,14-Oct,6:01,6:33,11:58,17:23,17:55,10.84,1.07,11.91
2016,15-Oct,6:02,6:34,11:58,17:21,17:53,10.78,1.07,11.85
2016,16-Oct,6:04,6:36,11:58,17:19,17:51,10.72,1.07,11.79
2016,17-Oct,6:05,6:37,11:58,17:17,17:49,10.66,1.07,11.74
2016,18-Oct,6:07,6:39,11:58,17:15,17:48,10.6,1.08,11.68
2016,19-Oct,6:08,6:41,11:57,17:13,17:46,10.55,1.08,11.62
2016,20-Oct,6:10,6:42,11:57,17:11,17:44,10.49,1.08,11.57
2016,21-Oct,6:11,6:44,11:57,17:10,17:42,10.43,1.08,11.51
2016,22-Oct,6:13,6:45,11:57,17:08,17:40,10.37,1.09,11.46
2016,23-Oct,6:14,6:47,11:57,17:06,17:38,10.31,1.09,11.4
2016,24-Oct,6:16,6:49,11:57,17:04,17:37,10.26,1.09,11.35
2016,25-Oct,6:17,6:50,11:57,17:02,17:35,10.2,1.09,11.29
2016,26-Oct,6:19,6:52,11:56,17:00,17:33,10.14,1.1,11.24
2016,27-Oct,6:20,6:53,11:56,16:59,17:32,10.09,1.1,11.19
2016,28-Oct,6:22,6:55,11:56,16:57,17:30,10.03,1.1,11.13
2016,29-Oct,6:23,6:57,11:56,16:55,17:28,9.98,1.1,11.08
2016,30-Oct,6:25,6:58,11:56,16:53,17:27,9.92,1.11,11.03
2016,31-Oct,6:26,7:00,11:56,16:52,17:25,9.87,1.11,10.98
2016,1-Nov,6:28,7:01,11:56,16:50,17:24,9.81,1.11,10.93
2016,2-Nov,6:30,7:03,11:56,16:49,17:22,9.76,1.12,10.87
2016,3-Nov,6:31,7:05,11:56,16:47,17:21,9.7,1.12,10.82
2016,4-Nov,6:33,7:06,11:56,16:45,17:19,9.65,1.12,10.77
2016,5-Nov,6:34,7:08,11:56,16:44,17:18,9.6,1.13,10.73
2016,6-Nov,6:36,7:10,11:56,16:42,17:16,9.55,1.13,10.68
2016,7-Nov,6:37,7:11,11:56,16:41,17:15,9.49,1.13,10.63
2016,8-Nov,6:39,7:13,11:56,16:39,17:13,9.44,1.14,10.58
2016,9-Nov,6:40,7:14,11:56,16:38,17:12,9.39,1.14,10.53
2016,10-Nov,6:42,7:16,11:57,16:37,17:11,9.34,1.15,10.49
2016,11-Nov,6:43,7:18,11:57,16:35,17:10,9.29,1.15,10.44
2016,12-Nov,6:45,7:19,11:57,16:34,17:08,9.24,1.15,10.4
2016,13-Nov,6:46,7:21,11:57,16:33,17:07,9.2,1.16,10.35
2016,14-Nov,6:48,7:22,11:57,16:31,17:06,9.15,1.16,10.31
2016,15-Nov,6:49,7:24,11:57,16:30,17:05,9.1,1.17,10.27
2016,16-Nov,6:50,7:25,11:57,16:29,17:04,9.06,1.17,10.23
2016,17-Nov,6:52,7:27,11:58,16:28,17:03,9.01,1.17,10.19
2016,18-Nov,6:53,7:29,11:58,16:27,17:02,8.97,1.18,10.15
2016,19-Nov,6:55,7:30,11:58,16:26,17:01,8.93,1.18,10.11
2016,20-Nov,6:56,7:32,11:58,16:25,17:00,8.88,1.18,10.07
2016,21-Nov,6:57,7:33,11:59,16:24,16:59,8.84,1.19,10.03
2016,22-Nov,6:59,7:35,11:59,16:23,16:58,8.8,1.19,9.99
2016,23-Nov,7:00,7:36,11:59,16:22,16:58,8.76,1.2,9.96
2016,24-Nov,7:02,7:38,11:59,16:21,16:57,8.72,1.2,9.92
2016,25-Nov,7:03,7:39,12:00,16:20,16:56,8.69,1.2,9.89
2016,26-Nov,7:04,7:40,12:00,16:19,16:56,8.65,1.21,9.86
2016,27-Nov,7:05,7:42,12:00,16:19,16:55,8.62,1.21,9.83
2016,28-Nov,7:07,7:43,12:01,16:18,16:54,8.58,1.21,9.79
2016,29-Nov,7:08,7:44,12:01,16:17,16:54,8.55,1.22,9.77
2016,30-Nov,7:09,7:46,12:01,16:17,16:53,8.52,1.22,9.74
2016,1-Dec,7:10,7:47,12:02,16:16,16:53,8.49,1.22,9.71
2016,2-Dec,7:12,7:48,12:02,16:16,16:53,8.46,1.23,9.68
2016,3-Dec,7:13,7:50,12:03,16:15,16:52,8.43,1.23,9.66
2016,4-Dec,7:14,7:51,12:03,16:15,16:52,8.41,1.23,9.64
2016,5-Dec,7:15,7:52,12:03,16:15,16:52,8.38,1.23,9.61
2016,6-Dec,7:16,7:53,12:04,16:14,16:52,8.36,1.24,9.59
2016,7-Dec,7:17,7:54,12:04,16:14,16:51,8.33,1.24,9.57
2016,8-Dec,7:18,7:55,12:05,16:14,16:51,8.31,1.24,9.56
2016,9-Dec,7:19,7:56,12:05,16:14,16:51,8.3,1.24,9.54
2016,10-Dec,7:20,7:57,12:06,16:14,16:51,8.28,1.25,9.52
2016,11-Dec,7:21,7:58,12:06,16:14,16:51,8.26,1.25,9.51
2016,12-Dec,7:22,7:59,12:07,16:14,16:51,8.25,1.25,9.5
2016,13-Dec,7:22,8:00,12:07,16:14,16:52,8.23,1.25,9.48
2016,14-Dec,7:23,8:01,12:08,16:14,16:52,8.22,1.25,9.47
2016,15-Dec,7:24,8:02,12:08,16:14,16:52,8.21,1.25,9.46
2016,16-Dec,7:25,8:02,12:09,16:15,16:52,8.2,1.25,9.46
2016,17-Dec,7:25,8:03,12:09,16:15,16:53,8.2,1.25,9.45
2016,18-Dec,7:26,8:04,12:09,16:15,16:53,8.19,1.25,9.45
2016,19-Dec,7:27,8:04,12:10,16:16,16:53,8.19,1.26,9.44
2016,20-Dec,7:27,8:05,12:10,16:16,16:54,8.19,1.26,9.44
2016,21-Dec,7:28,8:05,12:11,16:17,16:54,8.19,1.26,9.44
2016,22-Dec,7:28,8:06,12:11,16:17,16:55,8.19,1.26,9.44
2016,23-Dec,7:29,8:06,12:12,16:18,16:55,8.19,1.25,9.45
2016,24-Dec,7:29,8:07,12:12,16:18,16:56,8.2,1.25,9.45
2016,25-Dec,7:29,8:07,12:13,16:19,16:57,8.2,1.25,9.46
2016,26-Dec,7:30,8:07,12:13,16:20,16:57,8.21,1.25,9.46
2016,27-Dec,7:30,8:07,12:14,16:21,16:58,8.22,1.25,9.47
2016,28-Dec,7:30,8:08,12:14,16:21,16:59,8.23,1.25,9.48
2016,29-Dec,7:30,8:08,12:15,16:22,17:00,8.24,1.25,9.49
2016,30-Dec,7:30,8:08,12:15,16:23,17:01,8.26,1.25,9.51
2016,31-Dec,7:30,8:08,12:16,16:24,17:02,8.27,1.25,9.52
2015,1-Jan,7:30,8:08,12:16,16:25,17:02,8.28,1.24,9.53
2015,2-Jan,7:30,8:08,12:17,16:26,17:03,8.3,1.24,9.54
2015,3-Jan,7:30,8:08,12:17,16:27,17:04,8.32,1.24,9.56
2015,4-Jan,7:30,8:07,12:17,16:28,17:05,8.34,1.24,9.58
2015,5-Jan,7:30,8:07,12:18,16:29,17:06,8.36,1.24,9.6
2015,6-Jan,7:30,8:07,12:18,16:30,17:07,8.39,1.23,9.62
2015,7-Jan,7:30,8:07,12:19,16:31,17:08,8.41,1.23,9.64
2015,8-Jan,7:29,8:06,12:19,16:33,17:09,8.44,1.23,9.67
2015,9-Jan,7:29,8:06,12:20,16:34,17:11,8.47,1.22,9.69
2015,10-Jan,7:29,8:05,12:20,16:35,17:12,8.5,1.22,9.72
2015,11-Jan,7:28,8:05,12:20,16:36,17:13,8.53,1.22,9.75
2015,12-Jan,7:28,8:04,12:21,16:38,17:14,8.56,1.22,9.78
2015,13-Jan,7:27,8:04,12:21,16:39,17:16,8.59,1.21,9.81
2015,14-Jan,7:27,8:03,12:22,16:41,17:17,8.63,1.21,9.84
2015,15-Jan,7:26,8:02,12:22,16:42,17:18,8.66,1.2,9.87
2015,16-Jan,7:25,8:01,12:22,16:43,17:20,8.7,1.2,9.9
2015,17-Jan,7:25,8:01,12:23,16:45,17:21,8.74,1.2,9.94
2015,18-Jan,7:24,8:00,12:23,16:46,17:22,8.78,1.19,9.97
2015,19-Jan,7:23,7:59,12:23,16:48,17:24,8.82,1.19,10.01
2015,20-Jan,7:22,7:58,12:24,16:50,17:25,8.86,1.19,10.05
2015,21-Jan,7:22,7:57,12:24,16:51,17:27,8.9,1.18,10.08
2015,22-Jan,7:21,7:56,12:24,16:53,17:28,8.94,1.18,10.12
2015,23-Jan,7:20,7:55,12:24,16:54,17:29,8.99,1.17,10.16
2015,24-Jan,7:19,7:54,12:25,16:56,17:31,9.03,1.17,10.2
2015,25-Jan,7:18,7:53,12:25,16:57,17:32,9.08,1.17,10.25
2015,26-Jan,7:17,7:52,12:25,16:59,17:34,9.12,1.16,10.29
2015,27-Jan,7:16,7:50,12:25,17:01,17:35,9.17,1.16,10.33
2015,28-Jan,7:14,7:49,12:25,17:02,17:37,9.22,1.16,10.38
2015,29-Jan,7:13,7:48,12:26,17:04,17:38,9.27,1.15,10.42
2015,30-Jan,7:12,7:47,12:26,17:06,17:40,9.32,1.15,10.47
2015,31-Jan,7:11,7:45,12:26,17:07,17:42,9.37,1.14,10.51
2015,1-Feb,7:10,7:44,12:26,17:09,17:43,9.42,1.14,10.56
2015,2-Feb,7:08,7:42,12:26,17:11,17:45,9.47,1.14,10.61
2015,3-Feb,7:07,7:41,12:26,17:12,17:46,9.52,1.13,10.65
2015,4-Feb,7:06,7:39,12:26,17:14,17:48,9.57,1.13,10.7
2015,5-Feb,7:04,7:38,12:26,17:16,17:49,9.63,1.13,10.75
2015,6-Feb,7:03,7:36,12:27,17:17,17:51,9.68,1.12,10.8
2015,7-Feb,7:01,7:35,12:27,17:19,17:53,9.73,1.12,10.85
2015,8-Feb,7:00,7:33,12:27,17:21,17:54,9.79,1.12,10.9
2015,9-Feb,6:58,7:32,12:27,17:22,17:56,9.84,1.11,10.96
2015,10-Feb,6:57,7:30,12:27,17:24,17:57,9.9,1.11,11.01
2015,11-Feb,6:55,7:28,12:27,17:26,17:59,9.96,1.11,11.06
2015,12-Feb,6:54,7:27,12:27,17:27,18:00,10.01,1.1,11.11
2015,13-Feb,6:52,7:25,12:27,17:29,18:02,10.07,1.1,11.17
2015,14-Feb,6:50,7:23,12:27,17:31,18:04,10.12,1.1,11.22
2015,15-Feb,6:49,7:21,12:27,17:32,18:05,10.18,1.09,11.28
2015,16-Feb,6:47,7:20,12:27,17:34,18:07,10.24,1.09,11.33
2015,17-Feb,6:45,7:18,12:26,17:36,18:08,10.3,1.09,11.39
2015,18-Feb,6:44,7:16,12:26,17:37,18:10,10.36,1.09,11.44
2015,19-Feb,6:42,7:14,12:26,17:39,18:12,10.41,1.08,11.5
2015,20-Feb,6:40,7:12,12:26,17:41,18:13,10.47,1.08,11.55
2015,21-Feb,6:38,7:11,12:26,17:42,18:15,10.53,1.08,11.61
2015,22-Feb,6:36,7:09,12:26,17:44,18:16,10.59,1.08,11.67
2015,23-Feb,6:35,7:07,12:26,17:46,18:18,10.65,1.07,11.72
2015,24-Feb,6:33,7:05,12:26,17:47,18:20,10.71,1.07,11.78
2015,25-Feb,6:31,7:03,12:25,17:49,18:21,10.77,1.07,11.84
2015,26-Feb,6:29,7:01,12:25,17:51,18:23,10.83,1.07,11.9
2015,27-Feb,6:27,6:59,12:25,17:52,18:24,10.89,1.07,11.95
2015,28-Feb,6:25,6:57,12:25,17:54,18:26,10.95,1.07,12.01
2015,1-Mar,6:23,6:55,12:25,17:55,18:27,11.01,1.06,12.07
2015,2-Mar,6:21,6:53,12:25,17:57,18:29,11.07,1.06,12.13
2015,3-Mar,6:19,6:51,12:24,17:59,18:31,11.13,1.06,12.19
2015,4-Mar,6:17,6:49,12:24,18:00,18:32,11.19,1.06,12.25
2015,5-Mar,6:15,6:47,12:24,18:02,18:34,11.25,1.06,12.31
2015,6-Mar,6:13,6:45,12:24,18:03,18:35,11.31,1.06,12.37
2015,7-Mar,6:11,6:43,12:23,18:05,18:37,11.37,1.06,12.43
2015,8-Mar,6:09,6:41,12:23,18:07,18:38,11.43,1.06,12.49
2015,9-Mar,6:07,6:39,12:23,18:08,18:40,11.49,1.06,12.55
2015,10-Mar,6:05,6:37,12:23,18:10,18:42,11.55,1.06,12.61
2015,11-Mar,6:03,6:34,12:22,18:11,18:43,11.62,1.06,12.67
2015,12-Mar,6:01,6:32,12:22,18:13,18:45,11.68,1.05,12.73
2015,13-Mar,5:59,6:30,12:22,18:15,18:46,11.74,1.05,12.79
2015,14-Mar,5:57,6:28,12:22,18:16,18:48,11.8,1.05,12.85
2015,15-Mar,5:54,6:26,12:21,18:18,18:49,11.86,1.05,12.91
2015,16-Mar,5:52,6:24,12:21,18:19,18:51,11.92,1.06,12.98
2015,17-Mar,5:50,6:22,12:21,18:21,18:52,11.98,1.06,13.04
2015,18-Mar,5:48,6:20,12:21,18:22,18:54,12.04,1.06,13.1
2015,19-Mar,5:46,6:18,12:20,18:24,18:56,12.1,1.06,13.16
2015,20-Mar,5:44,6:15,12:20,18:25,18:57,12.17,1.06,13.22
2015,21-Mar,5:42,6:13,12:20,18:27,18:59,12.23,1.06,13.28
2015,22-Mar,5:39,6:11,12:19,18:28,19:00,12.29,1.06,13.35
2015,23-Mar,5:37,6:09,12:19,18:30,19:02,12.35,1.06,13.41
2015,24-Mar,5:35,6:07,12:19,18:32,19:03,12.41,1.06,13.47
2015,25-Mar,5:33,6:05,12:18,18:33,19:05,12.47,1.06,13.53
2015,26-Mar,5:31,6:03,12:18,18:35,19:07,12.53,1.06,13.6
2015,27-Mar,5:29,6:01,12:18,18:36,19:08,12.59,1.07,13.66
2015,28-Mar,5:26,5:58,12:18,18:38,19:10,12.65,1.07,13.72
2015,29-Mar,5:24,5:56,12:17,18:39,19:11,12.71,1.07,13.78
2015,30-Mar,5:22,5:54,12:17,18:41,19:13,12.78,1.07,13.85
2015,31-Mar,5:20,5:52,12:17,18:42,19:14,12.84,1.07,13.91
2015,1-Apr,5:18,5:50,12:16,18:44,19:16,12.9,1.08,13.97
2015,2-Apr,5:16,5:48,12:16,18:45,19:18,12.96,1.08,14.03
2015,3-Apr,5:13,5:46,12:16,18:47,19:19,13.02,1.08,14.1
2015,4-Apr,5:11,5:44,12:15,18:48,19:21,13.08,1.08,14.16
2015,5-Apr,5:09,5:42,12:15,18:50,19:22,13.14,1.09,14.22
2015,6-Apr,5:07,5:39,12:15,18:51,19:24,13.2,1.09,14.29
2015,7-Apr,5:05,5:37,12:15,18:53,19:26,13.26,1.09,14.35
2015,8-Apr,5:03,5:35,12:14,18:54,19:27,13.32,1.09,14.41
2015,9-Apr,5:00,5:33,12:14,18:56,19:29,13.38,1.1,14.47
2015,10-Apr,4:58,5:31,12:14,18:57,19:30,13.44,1.1,14.54
2015,11-Apr,4:56,5:29,12:14,18:59,19:32,13.5,1.1,14.6
2015,12-Apr,4:54,5:27,12:13,19:00,19:34,13.56,1.11,14.66
2015,13-Apr,4:52,5:25,12:13,19:02,19:35,13.61,1.11,14.73
2015,14-Apr,4:50,5:23,12:13,19:03,19:37,13.67,1.11,14.79
2015,15-Apr,4:48,5:21,12:13,19:05,19:39,13.73,1.12,14.85
2015,16-Apr,4:45,5:19,12:12,19:07,19:40,13.79,1.12,14.91
2015,17-Apr,4:43,5:17,12:12,19:08,19:42,13.85,1.13,14.98
2015,18-Apr,4:41,5:15,12:12,19:10,19:44,13.91,1.13,15.04
2015,19-Apr,4:39,5:13,12:12,19:11,19:45,13.96,1.14,15.1
2015,20-Apr,4:37,5:11,12:11,19:13,19:47,14.02,1.14,15.16
2015,21-Apr,4:35,5:09,12:11,19:14,19:49,14.08,1.14,15.22
2015,22-Apr,4:33,5:07,12:11,19:16,19:50,14.14,1.15,15.29
2015,23-Apr,4:31,5:06,12:11,19:17,19:52,14.19,1.15,15.35
2015,24-Apr,4:29,5:04,12:11,19:19,19:53,14.25,1.16,15.41
2015,25-Apr,4:27,5:02,12:10,19:20,19:55,14.31,1.16,15.47
2015,26-Apr,4:25,5:00,12:10,19:22,19:57,14.36,1.17,15.53
2015,27-Apr,4:23,4:58,12:10,19:23,19:58,14.42,1.17,15.59
2015,28-Apr,4:21,4:56,12:10,19:25,20:00,14.47,1.18,15.65
2015,29-Apr,4:19,4:55,12:10,19:26,20:02,14.53,1.19,15.71
2015,30-Apr,4:17,4:53,12:10,19:28,20:03,14.58,1.19,15.77
2015,1-May,4:15,4:51,12:10,19:29,20:05,14.63,1.2,15.83
2015,2-May,4:13,4:49,12:09,19:31,20:07,14.69,1.2,15.89
2015,3-May,4:12,4:48,12:09,19:32,20:08,14.74,1.21,15.95
2015,4-May,4:10,4:46,12:09,19:34,20:10,14.79,1.21,16.01
2015,5-May,4:08,4:44,12:09,19:35,20:12,14.84,1.22,16.06
2015,6-May,4:06,4:43,12:09,19:36,20:13,14.89,1.23,16.12
2015,7-May,4:04,4:41,12:09,19:38,20:15,14.95,1.23,16.18
2015,8-May,4:03,4:40,12:09,19:39,20:17,15,1.24,16.23
2015,9-May,4:01,4:38,12:09,19:41,20:18,15.04,1.24,16.29
2015,10-May,3:59,4:37,12:09,19:42,20:20,15.09,1.25,16.34
2015,11-May,3:57,4:35,12:09,19:44,20:21,15.14,1.26,16.4
2015,12-May,3:56,4:34,12:09,19:45,20:23,15.19,1.26,16.45
2015,13-May,3:54,4:32,12:09,19:46,20:25,15.24,1.27,16.51
2015,14-May,3:53,4:31,12:09,19:48,20:26,15.28,1.28,16.56
2015,15-May,3:51,4:29,12:09,19:49,20:28,15.33,1.28,16.61
2015,16-May,3:50,4:28,12:09,19:50,20:29,15.37,1.29,16.66
2015,17-May,3:48,4:27,12:09,19:52,20:31,15.42,1.3,16.71
2015,18-May,3:47,4:26,12:09,19:53,20:32,15.46,1.3,16.76
2015,19-May,3:45,4:24,12:09,19:54,20:34,15.5,1.31,16.81
2015,20-May,3:44,4:23,12:09,19:56,20:35,15.54,1.31,16.86
2015,21-May,3:42,4:22,12:09,19:57,20:37,15.58,1.32,16.9
2015,22-May,3:41,4:21,12:09,19:58,20:38,15.62,1.33,16.95
2015,23-May,3:40,4:20,12:09,19:59,20:40,15.66,1.33,16.99
2015,24-May,3:39,4:19,12:09,20:01,20:41,15.7,1.34,17.04
2015,25-May,3:37,4:18,12:09,20:02,20:42,15.73,1.35,17.08
2015,26-May,3:36,4:17,12:10,20:03,20:44,15.77,1.35,17.12
2015,27-May,3:35,4:16,12:10,20:04,20:45,15.8,1.36,17.16
2015,28-May,3:34,4:15,12:10,20:05,20:46,15.84,1.36,17.2
2015,29-May,3:33,4:14,12:10,20:06,20:48,15.87,1.37,17.24
2015,30-May,3:32,4:13,12:10,20:07,20:49,15.9,1.38,17.28
2015,31-May,3:31,4:13,12:10,20:08,20:50,15.93,1.38,17.31
2015,1-Jun,3:30,4:12,12:10,20:09,20:51,15.96,1.39,17.34
2015,2-Jun,3:30,4:11,12:11,20:10,20:52,15.99,1.39,17.38
2015,3-Jun,3:29,4:11,12:11,20:11,20:53,16.01,1.4,17.41
2015,4-Jun,3:28,4:10,12:11,20:12,20:54,16.04,1.4,17.44
2015,5-Jun,3:27,4:09,12:11,20:13,20:55,16.06,1.41,17.47
2015,6-Jun,3:27,4:09,12:11,20:14,20:56,16.08,1.41,17.49
2015,7-Jun,3:26,4:08,12:11,20:15,20:57,16.1,1.41,17.52
2015,8-Jun,3:26,4:08,12:12,20:15,20:58,16.12,1.42,17.54
2015,9-Jun,3:25,4:08,12:12,20:16,20:59,16.14,1.42,17.56
2015,10-Jun,3:25,4:07,12:12,20:17,21:00,16.16,1.42,17.58
2015,11-Jun,3:24,4:07,12:12,20:18,21:00,16.17,1.43,17.6
2015,12-Jun,3:24,4:07,12:12,20:18,21:01,16.19,1.43,17.62
2015,13-Jun,3:24,4:07,12:13,20:19,21:02,16.2,1.43,17.63
2015,14-Jun,3:24,4:07,12:13,20:19,21:02,16.21,1.44,17.65
2015,15-Jun,3:23,4:06,12:13,20:20,21:03,16.22,1.44,17.66
2015,16-Jun,3:23,4:06,12:13,20:20,21:03,16.23,1.44,17.67
2015,17-Jun,3:23,4:06,12:13,20:21,21:04,16.23,1.44,17.67
2015,18-Jun,3:23,4:07,12:14,20:21,21:04,16.24,1.44,17.68
2015,19-Jun,3:23,4:07,12:14,20:21,21:04,16.24,1.44,17.68
2015,20-Jun,3:23,4:07,12:14,20:21,21:05,16.24,1.44,17.69
2015,21-Jun,3:24,4:07,12:14,20:22,21:05,16.25,1.44,17.69
2015,22-Jun,3:24,4:07,12:15,20:22,21:05,16.24,1.44,17.69
2015,23-Jun,3:24,4:07,12:15,20:22,21:05,16.24,1.44,17.68
2015,24-Jun,3:25,4:08,12:15,20:22,21:05,16.24,1.44,17.68
2015,25-Jun,3:25,4:08,12:15,20:22,21:05,16.23,1.44,17.67
2015,26-Jun,3:25,4:09,12:15,20:22,21:05,16.23,1.44,17.66
2015,27-Jun,3:26,4:09,12:16,20:22,21:05,16.22,1.44,17.65
2015,28-Jun,3:26,4:09,12:16,20:22,21:05,16.21,1.43,17.64
2015,29-Jun,3:27,4:10,12:16,20:22,21:05,16.2,1.43,17.63
2015,30-Jun,3:28,4:11,12:16,20:22,21:04,16.18,1.43,17.61
2015,1-Jul,3:28,4:11,12:16,20:21,21:04,16.17,1.43,17.6
2015,2-Jul,3:29,4:12,12:17,20:21,21:04,16.15,1.42,17.58
2015,3-Jul,3:30,4:12,12:17,20:21,21:03,16.14,1.42,17.56
2015,4-Jul,3:31,4:13,12:17,20:20,21:03,16.12,1.42,17.53
2015,5-Jul,3:32,4:14,12:17,20:20,21:02,16.1,1.41,17.51
2015,6-Jul,3:32,4:15,12:17,20:19,21:02,16.08,1.41,17.49
2015,7-Jul,3:33,4:16,12:17,20:19,21:01,16.05,1.4,17.46
2015,8-Jul,3:34,4:16,12:18,20:18,21:00,16.03,1.4,17.43
2015,9-Jul,3:35,4:17,12:18,20:18,20:59,16.01,1.39,17.4
2015,10-Jul,3:36,4:18,12:18,20:17,20:59,15.98,1.39,17.37
2015,11-Jul,3:38,4:19,12:18,20:16,20:58,15.95,1.38,17.34
2015,12-Jul,3:39,4:20,12:18,20:16,20:57,15.92,1.38,17.3
2015,13-Jul,3:40,4:21,12:18,20:15,20:56,15.89,1.37,17.27
2015,14-Jul,3:41,4:22,12:18,20:14,20:55,15.86,1.37,17.23
2015,15-Jul,3:42,4:23,12:18,20:13,20:54,15.83,1.36,17.19
2015,16-Jul,3:44,4:24,12:19,20:12,20:53,15.8,1.36,17.15
2015,17-Jul,3:45,4:25,12:19,20:11,20:52,15.76,1.35,17.11
2015,18-Jul,3:46,4:27,12:19,20:10,20:50,15.73,1.34,17.07
2015,19-Jul,3:47,4:28,12:19,20:09,20:49,15.69,1.34,17.03
2015,20-Jul,3:49,4:29,12:19,20:08,20:48,15.65,1.33,16.99
2015,21-Jul,3:50,4:30,12:19,20:07,20:47,15.61,1.33,16.94
2015,22-Jul,3:52,4:31,12:19,20:06,20:45,15.58,1.32,16.9
2015,23-Jul,3:53,4:33,12:19,20:05,20:44,15.53,1.31,16.85
2015,24-Jul,3:54,4:34,12:19,20:03,20:43,15.49,1.31,16.8
2015,25-Jul,3:56,4:35,12:19,20:02,20:41,15.45,1.3,16.75
2015,26-Jul,3:57,4:36,12:19,20:01,20:40,15.41,1.29,16.7
2015,27-Jul,3:59,4:38,12:19,20:00,20:38,15.37,1.29,16.65
2015,28-Jul,4:00,4:39,12:19,19:58,20:37,15.32,1.28,16.6
2015,29-Jul,4:02,4:40,12:19,19:57,20:35,15.28,1.28,16.55
2015,30-Jul,4:03,4:42,12:19,19:55,20:33,15.23,1.27,16.5
2015,31-Jul,4:05,4:43,12:19,19:54,20:32,15.18,1.26,16.45
2015,1-Aug,4:06,4:44,12:19,19:52,20:30,15.14,1.26,16.39
2015,2-Aug,4:08,4:46,12:19,19:51,20:28,15.09,1.25,16.34
2015,3-Aug,4:10,4:47,12:19,19:49,20:27,15.04,1.24,16.28
2015,4-Aug,4:11,4:48,12:19,19:48,20:25,14.99,1.24,16.23
2015,5-Aug,4:13,4:50,12:18,19:46,20:23,14.94,1.23,16.17
2015,6-Aug,4:14,4:51,12:18,19:45,20:21,14.89,1.23,16.12
2015,7-Aug,4:16,4:53,12:18,19:43,20:20,14.84,1.22,16.06
2015,8-Aug,4:17,4:54,12:18,19:41,20:18,14.79,1.21,16
2015,9-Aug,4:19,4:55,12:18,19:40,20:16,14.74,1.21,15.95
2015,10-Aug,4:21,4:57,12:18,19:38,20:14,14.69,1.2,15.89
2015,11-Aug,4:22,4:58,12:18,19:36,20:12,14.63,1.2,15.83
2015,12-Aug,4:24,5:00,12:18,19:34,20:10,14.58,1.19,15.77
2015,13-Aug,4:25,5:01,12:17,19:33,20:08,14.53,1.19,15.71
2015,14-Aug,4:27,5:02,12:17,19:31,20:06,14.47,1.18,15.65
2015,15-Aug,4:29,5:04,12:17,19:29,20:04,14.42,1.17,15.59
2015,16-Aug,4:30,5:05,12:17,19:27,20:02,14.36,1.17,15.53
2015,17-Aug,4:32,5:07,12:17,19:25,20:00,14.31,1.16,15.47
2015,18-Aug,4:33,5:08,12:16,19:23,19:58,14.25,1.16,15.41
2015,19-Aug,4:35,5:10,12:16,19:22,19:56,14.2,1.15,15.35
2015,20-Aug,4:37,5:11,12:16,19:20,19:54,14.14,1.15,15.29
2015,21-Aug,4:38,5:13,12:16,19:18,19:52,14.09,1.15,15.23
2015,22-Aug,4:40,5:14,12:15,19:16,19:50,14.03,1.14,15.17
2015,23-Aug,4:41,5:15,12:15,19:14,19:48,13.97,1.14,15.11
2015,24-Aug,4:43,5:17,12:15,19:12,19:46,13.92,1.13,15.05
2015,25-Aug,4:44,5:18,12:15,19:10,19:44,13.86,1.13,14.99
2015,26-Aug,4:46,5:20,12:14,19:08,19:41,13.8,1.12,14.93
2015,27-Aug,4:48,5:21,12:14,19:06,19:39,13.74,1.12,14.86
2015,28-Aug,4:49,5:23,12:14,19:04,19:37,13.69,1.12,14.8
2015,29-Aug,4:51,5:24,12:13,19:02,19:35,13.63,1.11,14.74
2015,30-Aug,4:52,5:26,12:13,19:00,19:33,13.57,1.11,14.68
2015,31-Aug,4:54,5:27,12:13,18:58,19:31,13.51,1.1,14.62
2015,1-Sep,4:55,5:28,12:12,18:56,19:29,13.45,1.1,14.56
2015,2-Sep,4:57,5:30,12:12,18:54,19:26,13.4,1.1,14.49
